id,sbem_building_type_id,sbem_activity_id,activity_name,activity_type,activity_class,activity_description,br_light_check,light_lux,display_lighting,br_check_one,hepa_filter,hepa_enabled,valley_gutter,occupancy,hot_water_demand,fresh_air_rate,occ_24,occ_01,occ_02,occ_03,occ_04,occ_05,occ_06,occ_07,occ_08,occ_09,occ_10,occ_11,occ_12,occ_13,occ_14,occ_15,occ_16,occ_17,occ_18,occ_19,occ_20,occ_21,occ_22,occ_23,heat_set_point,work_plane,old_name,old_id,cool_set_point,metabolic_rate,equipment_gains
982,32,1082,Domestic Toilet,Dwell_DomToilet,Toilets,An area containing a toilet and basin which is separate from the main bathroom,FALSE,100,FALSE,FALSE,FALSE,TRUE,FALSE,0.02,4.85,12,0,0,0,0,0,0,0.25,1,1,0.25,0,0,0,0,0,0,0,0,0.5,1,1,0.3,0,0,20,,,,24,130,25
975,32,1085,Domestic Bathroom,Dwell_DomBath,Toilets,An area specifically used for bathing/washing. Contains a bath and/or shower and usually a basin and toilet.,FALSE,150,FALSE,FALSE,FALSE,TRUE,FALSE,0.02,1.05,12,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0,20,,,,24,130,25
1016,33,1096,Light plant room,Hosp_Plant,Indoor,"Areas containing the main HVAC equipment for the building eg: boilers/air conditioning plant, switchgear and battery, renal water treatment.",FALSE,150,FALSE,TRUE,FALSE,TRUE,FALSE,0.1,0,10,0,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,20,,,,24,130,25
997,33,1100,24 hrs Consulting/treatment areas,Hosp_AECons,Indoor,"For all A&E consulting/treatment/work areas, occupied and conditioned 24 hours a day.",FALSE,500,FALSE,FALSE,FALSE,TRUE,FALSE,0.07,0.21,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,,,,24,130,25
1005,33,1108,Diagnostic Imaging,Hosp_Diagnostic,Indoor,"For areas which contain diagnostic imaging equipment (such as MRI and CT scanners, Bone Mineral Densitometry, Angiography, Mammography, PET, General Imaging, Linear Accelerator, Ultrasound). This category should be used for any associated plant areas wher",FALSE,1000,FALSE,FALSE,FALSE,TRUE,FALSE,0.1,0.58,81,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,20,,,,24,130,25
1083,34,1119,Waiting Rooms,Terminal_WaitRm,Indoor,"Enclosed waiting spaces with no through flow of people eg in the transport terminal areas. For larger, more open waiting areas such as departure lounges and gate areas use ""Lounges"".",FALSE,200,FALSE,FALSE,FALSE,TRUE,TRUE,0.18,0.61,10,0.25,0.25,0.25,0.25,0.25,0.25,0.25,1,1,1,1,1,1,1,1,1,1,1,1,1,0.25,0.25,0.25,0.25,20,,,,24,130,25
1068,39,1172,Circulation area (corridors and stairways),PrmHlthCare_Circulation,Indoor,For all circulation areas such as corridors and stairways.,FALSE,100,FALSE,FALSE,FALSE,TRUE,FALSE,0.12,0,10,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,20,,,,24,130,25
941,42,1221,Workshop - small scale,D1_Edu_WkshpSS,Warehouse,"A teaching area for practical non-science classes (eg woodwork, metalwork). For practical science based teaching spaces use ""laboratory"" and for non practical teaching spaces use ""classroom/meeting room"".",FALSE,500,FALSE,TRUE,FALSE,TRUE,FALSE,0.06,0.21,10,0,0,0,0,0,0,0,0.25,0.5,1,1,1,0.75,0.75,1,1,1,0.5,0.25,0,0,0,0,0,20,,,,24,130,25
1065,43,1225,Store Room,Prison_Store,Indoor,Areas for un-chilled goods storage with low transient occupancy.,FALSE,50,FALSE,TRUE,FALSE,TRUE,TRUE,0.13,0,10,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,20,,,,24,130,25
1074,47,1301,Changing facilities with showers,Stand_Changing,Toilets,"An area used for changing, containing showers, in a stand alone modular building.",FALSE,100,FALSE,FALSE,FALSE,TRUE,TRUE,0.13,60,10,0,0,0,0,0,0,0.25,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,20,,,,24,130,25
1088,31,1303,24x7 Warehouse storage,Ware_24x7WareStore,Warehouse,"Large (warehouse sized) storage areas (unchilled) with 24 x 7 operation. If additional activities with 24x7 schedules are required (e.g. circulation, toilets) use the activities provided under building type ""Others - Miscellaneous 24hr activities"".",TRUE,300,FALSE,TRUE,FALSE,TRUE,TRUE,0.05,0.22,10,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.75,1,1,1,1,1,1,1,1,1,1,0.75,0.5,0.5,0.5,0.5,0.5,20,,,,24,130,25
827,27,1310,Retail Warehouse Sales area - electrical,A1A2_RetWareSalesElectric,Warehouse,Sales areas in Retail Warehouses designed to accommodate considerable electrical equipment loads such as lighting sales areas and IT/TV/Hi-fi sales areas.,FALSE,600,TRUE,FALSE,FALSE,TRUE,FALSE,0.12,0.08,10,0,0,0,0,0,0,0,0,0,0.75,1,1,0.75,0.75,1,1,1,0.75,0,0,0,0,0,0,20,,,,24,130,25
1032,30,1050,Warehouse storage,Indust_WareStore,Warehouse,Large (warehouse sized) storage areas (unchilled). Lux = 300; Equip = 2; Heat Set Point = 18,TRUE,300,FALSE,TRUE,FALSE,TRUE,TRUE,0.05,0.2,10,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,20,,,,24,130,25
1090,31,1053,Circulation area (corridors and stairways),Ware_Circulation,Indoor,"For all circulation areas such as corridors and stairways.For 24x7 operations use the Circulation activity under building type ""Others - Miscellaneous 24hr activities"".",FALSE,100,FALSE,FALSE,FALSE,TRUE,TRUE,0.09,0,10,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,20,,,,24,130,25
1092,31,1054,Food preparation area,Ware_FoodPrep,Indoor,"Areas where food or drinks are prepared for staff and visitors, e.g. kitchen in canteen or office restaurant.",FALSE,500,FALSE,FALSE,FALSE,TRUE,TRUE,0.12,0.33,25,0,0,0,0,0,0,0,0,0,0.5,1,1,1,0.75,1,0.75,0,0,0,0,0,0,0,0,20,,,,24,130,25
1094,31,1056,Light plant room,Ware_Plant,Indoor,Areas containing the main HVAC equipment for the building eg: boilers/air conditioning plant.,FALSE,200,FALSE,TRUE,FALSE,TRUE,TRUE,0.11,0,10,0,0,0,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,20,,,,24,130,25
1096,31,1059,Store Room,Ware_Store,Indoor,Areas for un-chilled goods storage with low transient occupancy.,FALSE,50,FALSE,TRUE,FALSE,TRUE,TRUE,0.1,0,10,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,20,,,,24,130,25
980,32,1083,Domestic Kitchen,Dwell_DomKitchen,Indoor,The area within the dwelling where food is prepared,FALSE,300,FALSE,FALSE,FALSE,TRUE,FALSE,0.02,1.05,12,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0,20,,,,24,130,25
1020,33,1089,Toilet,Hosp_Toilet,Toilets,"Any toilet areas outside wards, e.g. in lobby or reception. Mainly for visitors.",FALSE,200,FALSE,FALSE,FALSE,TRUE,FALSE,0.12,0,12,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,20,,,,24,130,25
1007,33,1095,Food preparation area,Hosp_FoodPrep,Indoor,An area where food is prepared.,FALSE,300,FALSE,FALSE,FALSE,TRUE,FALSE,0.16,0.56,25,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,20,,,,24,130,25
1015,33,1097,Physiotherapy Studio,Hosp_Physiotherapy,Indoor,"For all physiotherapy areas, e.g., Fitness Suite/Gym, activity area, Cardiac stress test area.",FALSE,300,FALSE,FALSE,FALSE,TRUE,FALSE,0.2,0,40,0,0,0,0,0,0,0,0,0,0.75,1,1,0.75,0.75,1,1,1,0.75,0,0,0,0,0,0,20,,,,24,130,25
1010,33,1104,Laboratory,Hosp_Lab,Indoor,"For all hospital laboratories, e.g. Imaging Processing, Pharmacy dispensary, Aseptic suite, Specimen test, Pathology, Haematology, Dental, Media prep.",FALSE,400,FALSE,TRUE,FALSE,TRUE,FALSE,0.08,0.33,97,0,0,0,0,0,0,0,0.25,0.5,1,1,1,0.75,0.75,1,1,1,0.5,0.25,0,0,0,0,0,20,,,,24,130,25
1013,33,1111,Office and consulting areas,Hosp_Office,Indoor,"Areas to perform management, office and administration work separated from standard customer/public areas. It can include internal corridors providing access to the office spaces, tea making facilities or kitchennetes within the office space and staff lou",FALSE,350,FALSE,TRUE,FALSE,TRUE,FALSE,0.2,0.19,10,0,0,0,0,0,0,0,0.25,0.5,1,1,1,0.75,0.75,1,1,1,0.5,0.25,0,0,0,0,0,20,,,,24,130,25
1081,34,1115,Store Room,Terminal_Store,Indoor,Areas for un-chilled goods storage with low transient occupancy.,FALSE,50,FALSE,TRUE,FALSE,TRUE,TRUE,0.12,0,10,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,20,,,,24,130,25
1082,34,1118,Toilet,Terminal_Toilet,Toilets,Any toilet areas.,FALSE,200,FALSE,FALSE,FALSE,TRUE,TRUE,0.12,0,12,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.5,1,1,1,0.75,0.75,1,1,1,0.5,0.25,0.25,0.25,0.25,0.25,0.25,20,,,,24,130,25
1076,34,1122,Eating/drinking area,Terminal_EatDrink,Indoor,"Areas where food or drink are consumed by members of staff, e.g. staff cantine.",FALSE,150,FALSE,FALSE,FALSE,TRUE,TRUE,0.21,7.41,10,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,20,,,,24,130,25
991,35,1130,Food preparation area,EmgcySvc_FoodPrep,Indoor,An area where food is prepared.,FALSE,500,FALSE,FALSE,FALSE,TRUE,FALSE,0.22,1.02,25,0,0,0,0,0,0,0,0.25,0.25,0.5,0.5,0.5,1,1,0.5,0.25,0.25,0.25,0.5,1,1,1,0.5,0,20,,,,24,130,25
983,35,1136,Bathroom,EmgcySvc_Bath,Toilets,Bathroom,FALSE,150,FALSE,FALSE,FALSE,TRUE,FALSE,0.17,0,12,0,0,0,0,0,0,0.25,1,1,0.25,0,0,0,0,0,0,0,0,0.5,1,1,0.3,0,0,20,,,,24,130,25
1033,37,1148,Circulation area (corridors and stairways) - non public,LibMusGall_Circulation,Indoor,For all non-public corridors and stairways.,FALSE,100,FALSE,FALSE,FALSE,TRUE,TRUE,0.12,0,10,0,0,0,0,0,0,0,0.5,0.5,1,1,1,1,1,1,1,1,0.5,0.5,0,0,0,0,0,20,,,,24,130,25
964,38,1160,Circulation area (corridors and stairways),DayCtr_Circulation,Indoor,For all circulation areas such as corridors and stairways.,FALSE,100,FALSE,FALSE,FALSE,TRUE,FALSE,0.11,0,10,0,0,0,0,0,0,0,0.5,1,1,1,1,1,1,1,1,1,1,0.5,0.5,0.5,0,0,0,20,,,,24,130,25
952,41,1197,Laundry,D2_Laund,Indoor,An area used only for washing and/or drying clothes using washing machines and/or tumble dryers.,FALSE,300,FALSE,FALSE,FALSE,TRUE,TRUE,0.1,400,12,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,20,,,,24,130,25
877,44,1246,Food preparation area,C2_Schools_FoodPrep,Indoor,An area where food is prepared for residents and staff.,FALSE,500,FALSE,FALSE,FALSE,TRUE,FALSE,0.09,0.32,25,0,0,0,0,0,0,0.25,1,1,0.25,0,0.25,1,1,0.5,0,0,0.5,1,1,0.5,0,0,0,20,,,,24,130,25
909,45,1282,Toilet,C2_Uni_Toilet,Toilets,Any toilet areas. If toilets are subsidiary to changing/shower activities use Changing facilities with showers.,FALSE,200,FALSE,FALSE,FALSE,TRUE,FALSE,0.11,0,12,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,20,,,,24,130,25
850,26,1000,Store Room,B1_Store,Indoor,Areas for un-chilled goods storage with low transient occupancy.,FALSE,50,FALSE,TRUE,FALSE,TRUE,FALSE,0.03,0,10,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,20,,,,24,130,25
849,26,1003,Reception,B1_Reception,Indoor,"The area in a building which is used for entry from the outside, from other building storeys or in general waiting areas containing a reception desk.",FALSE,200,TRUE,FALSE,FALSE,TRUE,FALSE,0.1,0.03,10,0,0,0,0,0,0,0,0.25,0.5,1,1,1,0.75,0.75,1,1,1,0.5,0.25,0,0,0,0,0,20,,,,24,130,25
847,26,1005,Generic Office Area,B1_Office,Indoor,"Areas to perform office  work including offices and meeting rooms. It can include internal corridors providing access to the office spaces, tea making facilities or kitchennetes within the office space, areas for photocopiers and fax machines and staff lo",FALSE,400,FALSE,TRUE,FALSE,TRUE,FALSE,0.11,0.2,10,0,0,0,0,0,0,0,0.25,0.5,1,1,1,0.75,0.75,1,1,1,0.5,0.25,0,0,0,0,0,20,,,,24,130,25
842,26,1007,Changing facilities with showers,B1_Changing,Toilets,"An area used for changing, containing showers. This activity should be assigned to the shower area and all associated changing areas. For areas which can be used to for changing but which do not contain showers, such as a cloak room/locker room, use the G",FALSE,100,FALSE,FALSE,FALSE,TRUE,FALSE,0.1,76.15,10,0,0,0,0,0,0,0.25,1,1,0.25,0,0.25,1,1,0.5,0,0,0.5,1,1,0.5,0,0,0,20,,,,24,130,25
844,26,1009,Eating/drinking area,B1_EatDrink,Indoor,"Areas where food or drink are consumed by staff and visitors, e.g. canteen or office restaurant sitting areas.",FALSE,150,FALSE,FALSE,FALSE,TRUE,FALSE,0.29,4,10,0,0,0,0,0,0,0,0,0,0,0,0.25,1,1,0.75,0,0,0,0,0,0,0,0,0,20,,,,24,130,25
852,26,1010,Workshop - small scale,B1_WkshpSS,Warehouse,"Area for sedentary light practical work, often containing some machinery, e.g. key cutting or shoe repairing. As per the definition, light industry appropriate in a residential area.",TRUE,300,FALSE,TRUE,FALSE,TRUE,TRUE,0.05,0.11,10,0,0,0,0,0,0,0,0.25,0.5,1,1,1,0.75,0.75,1,1,1,0.5,0.25,0,0,0,0,0,20,,,,24,130,25
822,27,1012,Laundry,A1A2_Laund,Indoor,An area used only for washing and/or drying clothes using washing machines and/or tumble dryers. This is not for where there is an individual washing machine within another space (eg a food preparation area).,FALSE,300,FALSE,FALSE,FALSE,TRUE,FALSE,0.12,160,12,0,0,0,0,0,0,0,0.25,0.5,1,1,1,0.75,0.75,1,1,1,0.5,0.25,0,0,0,0,0,20,,,,24,130,25
862,28,1013,Assembly areas / halls,C1_Hall,Indoor,An area which can accommodate a large number of seated people. This could include a stage area.,FALSE,300,FALSE,FALSE,FALSE,TRUE,FALSE,0.18,0.6,10,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,20,,,,24,130,25
863,28,1020,Laundry,C1_Laund,Indoor,An area used specifically for washing and/or drying clothes using washing machines and/or tumble dryers.,FALSE,300,FALSE,FALSE,FALSE,TRUE,FALSE,0.12,0,12,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,20,,,,24,130,25
1089,31,1064,Changing facilities with showers,Ware_Changing,Toilets,"An area used for changing, containing showers. This activity should be assigned to the shower area and all associated changing areas.",FALSE,100,FALSE,FALSE,FALSE,TRUE,TRUE,0.33,202.5,10,0,0,0,0,0,1,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.5,1,1,0,0,0,20,,,,24,130,25
1043,37,1149,Toilet,LibMusGall_Toilet,Toilets,Any toilet areas.,FALSE,200,FALSE,FALSE,FALSE,TRUE,TRUE,0.12,0,12,0,0,0,0,0,0,0,0.5,0.5,1,1,1,1,1,1,1,1,0.5,0.5,0,0,0,0,0,20,,,,24,130,25
1034,37,1157,Display and Public areas,LibMusGall_DisplayPublic,Indoor,All public circulation areas where people are walking/sitting and where display items are exhibited / available normally using display lighting.,FALSE,200,TRUE,FALSE,FALSE,TRUE,FALSE,0.15,0.04,10,0,0,0,0,0,0,0,0.25,0.5,1,1,1,0.75,0.75,1,1,1,0.5,0.25,0,0,0,0,0,20,,,,24,130,25
973,38,1161,Toilet,DayCtr_Toilet,Toilets,Any toilet areas. If toilets are subsidiary to changing/shower activities use Changing facilities with showers.,FALSE,200,FALSE,FALSE,FALSE,TRUE,FALSE,0.11,0,12,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.5,0.5,0.5,0,0,0,20,,,,24,130,25
970,38,1166,Light plant room,DayCtr_Plant,Indoor,Areas containing the main HVAC equipment for the building eg: boilers/air conditioning plant.,FALSE,200,FALSE,TRUE,FALSE,TRUE,FALSE,0.11,0,10,0,0,0,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,20,,,,24,130,25
963,38,1167,Changing facilities with showers,DayCtr_Changing,Toilets,"An area used for changing, containing showers. This activity should be assigned to the shower area and all associated changing areas.",FALSE,100,FALSE,FALSE,FALSE,TRUE,FALSE,0.11,120,10,0,0,0,0,0,0,0,0,0,0.75,1,1,0.75,0.75,1,1,1,0.75,0,0,0,0,0,0,20,,,,24,130,25
968,38,1169,Hall/lecture theatre/assembly area,DayCtr_Lecture,Indoor,An area which can accommodate a large number of seated people.,FALSE,300,FALSE,FALSE,FALSE,TRUE,FALSE,0.17,0.3,10,0,0,0,0,0,0,0,0.1,0.25,0.75,1,1,0.5,0.5,1,1,0.5,0.5,0,0,0,0,0,0,20,,,,24,130,25
1071,39,1174,Reception,PrmHlthCare_Reception,Indoor,The area in a building which is used for entry from the outside or other building storeys. It includes waiting areas.,FALSE,200,TRUE,FALSE,FALSE,TRUE,FALSE,0.11,0.03,10,0,0,0,0,0,0,0,0.25,0.5,1,1,1,0.75,0.75,1,1,1,0.5,0.25,0,0,0,0,0,20,,,,24,130,25
923,40,1180,Reception,Court_Reception,Indoor,The area in a building which is used for entry from the outside or other building storeys.,FALSE,200,TRUE,FALSE,FALSE,TRUE,FALSE,0.1,0.03,10,0,0,0,0,0,0,0,0.25,0.5,1,1,1,0.75,0.75,1,1,1,0.5,0.25,0,0,0,0,0,20,,,,24,130,25
916,40,1185,Cell (police/prison),Court_Cell,Indoor,A room which accommodates one or more prisoners.,FALSE,100,FALSE,FALSE,FALSE,TRUE,FALSE,0.14,0,10,0,0,0,0,0,0,0,0.1,0.25,0.75,1,1,0.5,0.5,1,1,0.5,0.5,0,0,0,0,0,0,20,,,,24,130,25
833,29,1029,Circulation area (corridors and stairways) - non public,A345_Circulation,Indoor,For all non-public corridors and stairways. For public circulation spaces select Eating/drinking area.,FALSE,100,FALSE,FALSE,FALSE,TRUE,FALSE,0.13,0,10,0,0,0,0,0,0,0,0.25,0.25,0.5,0.5,0.5,1,1,0.5,0.25,0.25,0.25,0.5,1,1,1,0.5,0,20,,,,24,130,25
837,29,1034,Light plant room,A345_Plant,Indoor,Areas containing the main HVAC equipment for the building eg: boilers/air conditioning plant.,FALSE,200,FALSE,TRUE,FALSE,TRUE,FALSE,0.11,0,10,0,0,0,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,20,,,,24,130,25
840,29,1036,Toilet,A345_Toilet,Toilets,Any toilet areas.,FALSE,200,FALSE,FALSE,FALSE,TRUE,FALSE,0.09,0,12,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3,20,,,,24,130,25
1024,30,1041,Food preparation area,Indust_FoodPrep,Indoor,"Areas where food or drinks are prepared for staff and visitors, e.g. kitchen in canteen or office restaurant.",FALSE,500,FALSE,FALSE,FALSE,TRUE,TRUE,0.21,0.44,25,0,0,0,0,0,0,0,0,0,0,0,0.25,1,1,0.75,0,0,0,0,0,0,0,0,0,20,,,,24,130,25
1026,30,1043,Laboratory,Indust_Lab,Indoor,"A facility that provides controlled conditions in which scientific research, experiments, and measurement may be performed.",TRUE,300,FALSE,TRUE,FALSE,TRUE,TRUE,0.05,0.2,3,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,20,,,,24,130,25
1030,30,1046,Store Room,Indust_Store,Indoor,Areas for un-chilled goods storage with low transient occupancy.,FALSE,50,FALSE,TRUE,FALSE,TRUE,TRUE,0.12,0,10,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,20,,,,24,130,25
1091,31,1055,Eating/drinking area,Ware_EatDrink,Indoor,"Areas where food or drink are consumed by staff and visitors, e.g. canteen or office restaurant sitting areas.",FALSE,150,FALSE,FALSE,FALSE,TRUE,TRUE,0.36,8,10,0,0,0,0,0,0,0,0,0,0,0,0.25,1,1,0.75,0,0,0,0,0,0,0,0,0,20,,,,24,130,25
1095,31,1057,Reception,Ware_Reception,Indoor,The area in a building which is used for entry from the outside or other building storeys.,FALSE,200,TRUE,FALSE,FALSE,TRUE,TRUE,0.11,0.15,10,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,20,,,,24,130,25
1097,31,1060,Toilet,Ware_Toilet,Toilets,"Any toilet areas. If toilets are subsidiary to changing/shower activities refer to Changing facilities with showers. For 24x7 operations use the Toilets activity under building type ""Others - Miscellaneous 24hr activities"".",FALSE,200,FALSE,FALSE,FALSE,TRUE,TRUE,0.1,0,12,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,20,,,,24,130,25
815,27,1067,Circulation area (corridors and stairways) - non public,A1A2_Circulation,Indoor,For all non-public corridors and stairways. For public circulation spaces select Sales area - general.,FALSE,100,FALSE,FALSE,FALSE,TRUE,FALSE,0.1,0,10,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,20,,,,24,130,25
828,27,1071,Small Shop Unit Sales area - general,A1A2_Sales,Indoor,All Sales areas in Small Shop Units which do not have a large concentration of fridges/freezers or electrical appliances.,FALSE,600,TRUE,FALSE,FALSE,TRUE,FALSE,0.12,0.08,10,0,0,0,0,0,0,0,0,0,0.75,1,1,0.75,0.75,1,1,1,0.75,0,0,0,0,0,0,20,,,,24,130,25
823,27,1078,Generic Office Area,A1A2_Office,Indoor,"Areas to perform office  work including offices and meeting rooms. It can include internal corridors providing access to the office spaces, tea making facilities or kitchennetes within the office space, areas for photocopiers and fax machines and staff lo",FALSE,400,FALSE,TRUE,FALSE,TRUE,FALSE,0.1,0.22,10,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,20,,,,24,130,25
976,32,1080,Domestic Bedroom,Dwell_DomBed,Indoor,An area primarily used for sleep.,FALSE,100,FALSE,FALSE,FALSE,TRUE,FALSE,0.02,0.53,10,1,1,1,1,1,1,1,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.75,20,,,,24,130,25
977,32,1084,Domestic Circulation,Dwell_DomCirculation,Indoor,For all circulation areas within the dwelling.,FALSE,100,FALSE,FALSE,FALSE,TRUE,FALSE,0.02,2.62,10,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0,20,,,,24,130,25
889,44,1255,Workshop - small scale,C2_Schools_WkshpSS,Warehouse,"A teaching area for practical non-science classes (eg woodwork, metalwork). For practical science based teaching spaces use Laboratory and for non practical teaching spaces use Teaching Areas.",FALSE,500,FALSE,TRUE,FALSE,TRUE,FALSE,0.06,0.21,10,0,0,0,0,0,0,0,0.25,0.5,1,1,1,0.75,0.75,1,1,1,0.5,0.25,0,0,0,0,0,20,,,,24,130,25
902,45,1272,Hall/lecture theatre/assembly area,C2_Uni_Lecture,Indoor,An area which can accommodate a large number of seated people.,FALSE,300,FALSE,TRUE,FALSE,TRUE,FALSE,0.2,0.13,10,0,0,0,0,0,0,0,0.25,0.5,1,1,1,0.75,0.75,1,1,1,0.5,0.25,0,0,0,0,0,20,,,,24,130,25
906,45,1279,Store Room,C2_Uni_Store,Indoor,Areas for un-chilled goods storage with low transient occupancy.,FALSE,50,FALSE,TRUE,FALSE,TRUE,FALSE,0.1,0,10,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,20,,,,24,130,25
907,45,1280,Swimming pool,C2_Uni_Swim,Indoor,The area in which a swimming pool is contained. This activity should be used for the whole pool hall.,FALSE,300,FALSE,FALSE,FALSE,TRUE,FALSE,0.18,0,15,0,0,0,0,0,0,0,0.25,0.5,1,1,1,0.75,0.75,1,1,1,0.5,0.25,0,0,0,0,0,20,,,,24,130,25
912,46,1290,Circulation area (corridors and stairways),CarPark_Circulation,Indoor,For all corridors and stairways.,FALSE,100,FALSE,FALSE,FALSE,TRUE,FALSE,0.06,0,10,0.01878,0.01878,0.01878,0.01878,0.01878,0.01878,0.26409,1,1,0.26409,0.01878,0.26409,1,1,0.50939,0.01878,0.01878,0.50939,1,1,0.50939,0.01878,0.01878,0.01878,20,,,,24,130,25
914,46,1291,Light plant room,CarPark_Plant,Indoor,Areas containing the main HVAC equipment for the building eg: boilers/air conditioning plant.,FALSE,200,FALSE,TRUE,FALSE,TRUE,FALSE,0.11,0,10,0,0,0,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,20,,,,24,130,25
911,46,1293,Car Park,CarPark_CarPark,Outdoor,Area designated for parking cars (enclosed or underground),FALSE,100,FALSE,FALSE,FALSE,FALSE,FALSE,0.01,0,10,0.01878,0.01878,0.01878,0.01878,0.01878,0.01878,0.26409,1,1,0.26409,0.01878,0.26409,1,1,0.50939,0.01878,0.01878,0.50939,1,1,0.50939,0.01878,0.01878,0.01878,20,,,,24,130,25
826,27,1309,Retail Warehouse Sales area - chilled,A1A2_RetWareSalesChill,Warehouse,A sales area in Retail Warehouses designed to accommodate a considerable quantity of fridges/freezers such as a supermarket or food hall.,FALSE,600,TRUE,FALSE,FALSE,TRUE,FALSE,0.12,0.08,10,0,0,0,0,0,0,0,0,0,0.75,1,1,0.75,0.75,1,1,1,0.75,0,0,0,0,0,0,20,,,,24,130,25
1018,33,1090,Reception,Hosp_Reception,Indoor,"An area often containing a reception desk and reception staff with transient occupancy. It also includes patient waiting area. For a 24hr operation, use the 24x7 Reception activity in the ""Others - Miscellaneous 24hr activities"" category.",FALSE,500,TRUE,FALSE,FALSE,TRUE,FALSE,0.15,0.03,10,0,0,0,0,0,0,0,0.25,0.5,1,1,1,0.75,0.75,1,1,1,0.5,0.25,0,0,0,0,0,20,,,,24,130,25
1006,33,1094,Eating/drinking area,Hosp_EatDrink,Indoor,An area specifically designed for eating and drinking,FALSE,125,FALSE,FALSE,FALSE,TRUE,FALSE,0.35,7.64,10,0,0,0,0,0,0,0.5,1,1,0.5,0.5,0.5,1,1,0.5,0.5,0.5,0.5,1,1,0.5,0,0,0,20,,,,24,130,25
999,33,1098,Bedroom Unit,Hosp_Bed,Indoor,"En suite bedrooms with no occupancy during day time, mainly for relatives or staff. Also for nursing home bedrooms. For paient private bedroom units with 24hr occupancy use activity ""24x7 Bedroom Unit"".",FALSE,125,FALSE,FALSE,FALSE,TRUE,FALSE,0.1,8,10,1,1,1,1,1,1,1,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.75,20,,,,24,130,25
