areaOfVerticalExternalSurface,areaRatioOfAdiabaticInternalPartitions,areaRatioOfDiabaticInternalPartitions,areaRatioOfVerticalExternalSurface,ber,coolDesignLoad,coolElectricEquivalentEfficiency,cool_irr_east,cool_irr_horizontal,cool_irr_north,cool_irr_north_east,cool_irr_north_west,cool_irr_south,cool_irr_south_east,cool_irr_south_west,cool_irr_west,cooledAreaRatio,glazingConduction,heatDesignLoad,heatElectricEquivalentEfficiency,heatedAreaRatio,hotWaterDemand,internalConduction,internalGainsCool,internalGainsHeat,irrVerticalCool,irrVerticalHeat,irr_east,irr_horizontal,irr_north,irr_north_east,irr_north_west,irr_south,irr_south_east,irr_south_west,irr_west,lpd,opaqueConduction,q50,roofWallRatio,ser,solTrans,source,unconditionedAreaRatio,ventilatedAreaRatio,ventilationEnergyConsumption,wallToFloorRatio,weatherKey,windowToWallRatio
128.6,0.8614821197759586385178802240,0E+1,0.1385178802240413614821197760,207.943,0,0,0,0,0,0,0,0,0,0,0,0E+2,2.024647833333333052132245370,0E-25,1.023583333333333191168981481,1,0.14,0E-25,0,90.12800240341340994213537624,0,563.9125575279421433267587114,27.77383300460223537146614070,142.4523339907955292570677186,81.12820512820512820512820513,0,0,46.01972386587771203155818540,0,0,266.5384615384615384615384615,4.561947342275211127670144064,0.3231583865610628064199055738,24.42400065130668742706722029,0.1545036160420775805391190007,32.3106,0.7032017499999999023330902775,data/inp_models\4004\4004.inp,0E+2,1,0.00000,0.7397181478285878631003738855,LON,0.3009331259720062208398133748
128.6,0.8626068376068376068376068376,0E+1,0.1373931623931623931623931624,98.3078,0,0,0,0,0,0,0,0,0,0,0,0E+2,4.697177039274924471299093656,0E+1,0.8,1,0.01823494765903600598182445646,0E+1,0,62.11577382664212584838375705,0,552.3103221564760026298487837,0,142.4523339907955292570677186,0,179.4871794871794871794871795,151.3491124260355029585798817,0,27.23076923076923076923076923,51.79092702169625246548323471,0,3.306032354682993127718769039,1.117416453755748594787940726,31.25,0.1545036160420775805391190007,23.8175,0.6760845921450151057401812689,data/inp_models\4005\4005.inp,0E+2,0E+2,2.168820890371563326814678477,0.7396756010583227884504773956,LON,0.2573872472783825816485225505
53.8,0.7043871866295264623955431755,0.1082869080779944289693593315,0.1873259052924791086350974930,125.923,0.0000,1.822,0E+1,866,0E+1,0E+1,0E+1,0E+1,0E+1,0E+1,0E+1,0.7192233009708737864077669903,4.0208,5.060672339137017411052233157,2.684245268735806207418622256,0.8550161812297734627831715210,0.06997152103559870550161812298,0.2279582134746404239212717638,12.23007973048037102326606991,13.48238560825447019277345921,866,826.8053254437869822485207101,30.66863905325443786982248521,676.9147928994082840236686391,3.981065088757396449704142013,0,0,10.86213017751479289940828403,0,0,104.3786982248520710059171597,3.117153595535472558126279809,1.109746927930919960146130854,11.88070241842304474281843899,0.7417186749879980796927508401,74.9955,0.680,data/inp_models\4007\4007.inp,0.1449838187702265372168284790,0.7192233009708737864077669903,0.2751798058252427184466019417,0.3482200647249190938511326861,MAN,0.4981412639405204460966542751
310.6,0.3201369863013698630136986301,0.2543835616438356164383561644,0.4254794520547945205479452055,103.466,0.0000,1.810534931942075515869034480,65.55432372505543237250554323,717.6662971175166297117516630,0E+1,0E+1,0E+1,16.14079822616407982261640798,0E+1,0E+1,41.15022172949002217294900222,0.6213711269508114960204484529,7.654021245901639344262295082,12.92595569487511980605513898,2.574161583131307436432316626,0.7371833503044408885933376281,0.06359468838968433739947216392,0.5822502565259062975700513052,12.38643858597796429104007720,13.67798450145749068287561513,840.5116407982261640798226164,797.8991943039160577103241521,44.31703204047217537942664418,575.5484354506276934607457373,4.129660858160014989694584972,16.65617388045718568484167135,0,39.02136031478358628442945475,0,34.76953344575604272062956717,83.45699831365935919055649239,1.714378953671570200736261292,1.079944457451598379108509680,12.17386200854564823134835865,0.6077292245516544581965142713,63.4877,1.294452459016393442622950820,data/inp_models\4008\4008.inp,0.2628166496955591114066623719,0.6213711269508114960204484529,0.3695818457638037447268344382,0.6454562457139294694623968745,MAN,0.1374758531873792659368963297
55.7,0.6919247787610619469026548673,0E+1,0.3080752212389380530973451327,138.149,0.0,2.996,0E+1,379.4019471488178025034770515,0E+1,0E+1,203.9735744089012517385257302,0E+1,0E+1,113.0945757997218358831710709,0E+1,0.6751660595671737733019070066,12.851482,0.0,3.172533533319048639382901221,1,0.1022455538890079280051424898,0.0,4.523164842843417391412849533,20.95665271973565373542168503,696.4700973574408901251738526,710.6337890625,0,394.9433593750,0,0,173.1611328125,0,0,142.529296875,0,8.310858137727647048409851065,1.531683138832997987927565392,14.06370586086688224832738452,0.4560546875,82.552,2.17345,data/inp_models\4009\4009.inp,0E+2,0E+2,0.4697703021212770516391686308,1.193486179558602956931647739,MAN,0.2369838420107719928186714542
781.15,0.3633192223267481969269363437,0.02430228911884603323925995610,0.6123784885544057698338037002,56.2521,0.0,2.492,182.5335342324795119620741612,452.7158134577928043805813825,15.51725405167028040130829444,0E+2,0E+2,101.4716842453419572966814891,0E+2,0E+2,0E+2,0.7904337195409963602011614015,14.28725652342158859470468432,0.3928362468783446307527648948,3.422386915379780167507602399,0.8177461031924647828623822622,0.06491567336278514072962685116,0.01769532643596146985372814841,6.537774811982614027810341406,5.163024362660770709749578032,752.2382859872845540406453273,752.0232355582975711991580399,180.2563986245565646576361607,447.0681098540179097977662653,15.32367377675355428737332039,0,0,100.2058084359320988214373203,0,0,9.169244867037443634944973189,1.192668547528095748484178925,1.584514801667800218824851406,4.753485720645921394600755770,0.4690785762347839680284916163,73.7757,2.696281160896130346232179226,data/inp_models\401\401.inp,0.1822538968075352171376177378,0E+2,810.0536353254980411769609069,1.085201856019560445666972299,MAN,0.04526659412404787812840043526
45.4,0.3375858684985279685966633955,0.2168792934249263984298331698,0.4455348380765456329735034347,79.8946,0.0000,2.996,0E+1,423.9355877616747181964573269,1.120772946859903381642512077,0E+1,0E+1,133.5314009661835748792270531,0E+1,0E+1,216.5942028985507246376811594,0.7256869772998805256869772999,14.41595015,23.67640761220825852782764811,3.993302812687013764213046080,0.7985663082437275985663082437,0.03007885304659498207885304659,1.066504847396768402154398564,4.523164842843417391412849532,7.534897130584262659486277594,775.1819645732689210950080515,764.9519230769230769230769231,8.021978021978021978021978023,397.3131868131868131868131868,0.9560439560439560439560439561,0,0,173.9010989010989010989010989,0,0,184.7596153846153846153846154,5.275089605734767025089605735,1.818051581920903954802259887,8.118170399520356946764559572,0.4793577981651376146788990826,74.0588,2.43803375,data/inp_models\4010\4010.inp,0.2014336917562724014336917563,0E+2,0.00000,1.084826762246117084826762246,MAN,0.5286343612334801762114537445
45.6,0.4148471615720524017467248908,0.1868995633187772925764192140,0.3982532751091703056768558952,126.78,0.0000,2.996,229.8488664987405541561712846,368.6498740554156171284634761,0E+1,0E+1,0E+1,164.2292191435768261964735516,0E+1,0E+1,0E+1,0.8052380952380952380952380952,21.682164,21.31971631450959200216157795,4.011118076195622804647392597,0.8811904761904761904761904762,0.03220952380952380952380952381,0.9603475817346663064036746825,4.523164842843417391412849533,7.111223173992472808581277503,762.7279596977329974811083123,766.7288135593220338983050847,220.9443099273607748184019370,387.9176755447941888619854722,0,0,0,157.8668280871670702179176755,0,0,0,8.275573192239858906525573193,1.955370100334448160535117057,7.989119174521740230590862624,0.4794520547945205479452054795,102.298,3.66690,data/inp_models\4011\4011.inp,0.1188095238095238095238095238,0E+2,0.4361185714285714285714285714,1.085714285714285714285714286,MAN,0.6293859649122807017543859649
47.2,0.7954939341421143847487001733,0E+1,0.2045060658578856152512998267,140.066,0.0,1.803,66.40645161290322580645161290,660.9535483870967741935483871,3.741935483870967741935483870,0E+1,0E+1,10.20967741935483870967741935,0E+1,0E+1,83.45806451612903225806451615,0.9651854871585813289849164289,11.42525784615384615384615385,0.0,2.745813942111699959233591521,1,0.05516836526701997554015491235,0.0,12.05747660716770759302139589,6.918754756256464507956187904,824.7696774193548387096774194,820.0294637595757218621096052,90.76605774896876841484973481,625.1325869180907483794932233,3.417796110783736004714201532,0,0,9.325279905715969357690041249,0,0,91.38774307601649970536240423,1.963066415247418101066694626,1.231466776180698151950718686,9.656716729051625097283474782,0.7218621096051856216853270477,78.9644,1.932246153846153846153846154,data/inp_models\4012\4012.inp,0E+2,0.9651854871585813289849164289,0.04914814512841418671015083571,0.3848348960456583774969425194,MAN,0.5508474576271186440677966102
67.2,0.6731167933655839668279198341,0.09467864547339322736696613683,0.2322045611610228058051140290,129.748,0.0000,1.803,0E+1,719.1017770597738287560581583,0E+1,0E+1,0E+1,0E+1,0E+1,0E+1,124.6768982229402261712439418,0.8437038253160400591035954687,4.0208,5.389986298795592380626975314,2.569919535320748270265653028,0.9610080446560499097028402561,0.06268264652766376621244459038,0.2427921756214230802084223114,12.34531560796206161144738884,12.07795560770420077837163186,843.7786752827140549273021002,805.2772653282691264243081932,118.4319045035268583830710798,550.2365708084644601193705915,4.657623440043407487791644059,0,0,12.70808464460119370591427021,0,0,119.2430819316332067281606077,4.620168795796771498626694819,1.061185401459854014598540146,11.60866992941286099225793426,0.6444444444444444444444444444,79.6996,0.680,data/inp_models\4013\4013.inp,0.03899195534395009029715974388,0.8437038253160400591035954687,0.1447580036118863897553767854,0.5516335577080939090461336398,MAN,0.3869047619047619047619047619
53.9,0.8301827347195967233774417139,0E+1,0.1698172652804032766225582861,133.692,0.0,1.822,89.76020408163265306122448978,701.6367346938775510204081632,3.432653061224489795918367347,0E+1,0E+1,9.365816326530612244897959183,0E+1,0E+1,27.37500000000000000000000000,0.9224558550185873605947955390,15.27904,0,2.866301115241635687732342007,1,0.06686454460966542750929368030,0,12.09914246030389840786016199,6.530218801327631836390035938,831.5704081632653061224489796,825.3822727272727272727272727,79.96818181818181818181818178,653.830,3.058181818181818181818181818,0,0,8.344090909090909090909090908,0,0,80.18181818181818181818181819,1.263646360684646261337809616,1.305934421134421134421134421,8.912876332909411074153785949,0.755,73.6995,2.5840,data/inp_models\4014\4014.inp,0E+2,0.9224558550185873605947955390,0.09918401486988847583643122677,0.3130808550185873605947955390,MAN,0.4972170686456400742115027829
67.7,0.8368674698795180722891566265,0E+1,0.1631325301204819277108433735,124.583,0.0,1.822,0E+1,757.1169590643274853801169590,0E+1,0E+1,0E+1,0E+1,0E+1,0E+1,92.41228070175438596491228074,0.8668716282847032890538894367,4.0208,0,2.741792447357735367480712338,1,0.06845988746447009687336852486,0,12.04109119211927157783937780,11.92780395592098634819361305,849.5292397660818713450292398,819.3623490212411495210329030,91.82007496876301541024573095,621.8175760099958350687213661,3.478550603915035401915868388,0,0,9.491045397750937109537692628,0,0,92.75510204081632653061224490,3.074380520404071654144164152,1.158068363636363636363636364,11.28914013818117426520649323,0.7180341524364847980008329863,73.9184,0.680,data/inp_models\4015\4015.inp,0E+2,0.8668716282847032890538894367,0.1029484308834619177446487615,0.3927141945588491211787226637,MAN,0.3973412112259970457902511078
183.8,0.5579083837510803802938634399,0.04494382022471910112359550562,0.3971477960242005185825410545,251.02,0.0000,1.963627821393523061825318940,0E+1,464.0098554533508541392904073,72.40473061760840998685939554,0E+1,0E+1,33.89586070959264126149802891,0E+1,0E+1,72.43758212877792378449408673,0.9235823939273777828131195831,10.75527447272727272727272727,4.174353740053050397877984085,3.001422442624841425441125591,0.9823825978587208972979097037,3.963842972865801846711607092,0.1880339522546419098143236074,13.33690553396774474334904531,8.952128402882532823106534379,642.7480289093298291721419185,652.3191855463148838543160310,62.80470318325207915113277889,430.8890163464295956409521079,65.80097505018640665328362489,0,0,29.58961858330943504445081732,0,0,63.23487238313736736449670204,1.944372222795153741735059358,1.383737849482956721562619686,9.395846125196383638955914393,0.4900110987791342952275249723,156.453,1.818938181818181818181818182,data/inp_models\4016\4016.inp,0.01761740214127910270209029627,0.8019033592024018580411261542,0.6701259559281708491474536906,1.041182801790064011782699824,MAN,0.2992383025027203482045701850
65.6,0.7791245791245791245791245791,0E+1,0.2208754208754208754208754209,150.65,0.0,1.803,0E+1,596.4187327823691460055096419,0E+1,10.14325068870523415977961432,56.87162534435261707988980717,0E+1,114.9399449035812672176308540,13.40220385674931129476584022,0E+1,0.9733582612759990652021500351,14.153216,0.0,2.762290254732414115447534471,1,0.05974604658409285658642985121,0.0,12.30305870249006730733344042,6.491067280784633069310882735,791.7757575757575757575757576,779.9061855670103092783505155,0,573.1670103092783505154639175,0,9.489690721649484536082474225,77.17680412371134020618556700,0,107.5340206185567010309278350,12.53865979381443298969072165,0,1.535128097993253403395960068,1.253423821339950372208436725,9.473874126282691367991671800,0.6618556701030927835051546392,75.059,2.39360,data/inp_models\4017\4017.inp,0E+2,0.9733582612759990652021500351,0.1640065435849497546155643842,0.5110228246475033107423852925,MAN,0.4100609756097560975609756098
68.8,0.6110513096519555077143882311,0.1420882669537136706135629709,0.2468604233943308216720487980,105.114,0.0000,1.803,0E+1,866,0E+1,0E+1,0E+1,0E+1,0E+1,0E+1,0E+1,0.6494685390643184110481806191,4.0208,7.331279932337186354665914858,2.385935156470256554835071892,0.8255877104507719761036542788,0.07018698114671425246334083327,0.3302378347899633493092754440,12.48919884250351220265478532,17.13905970174058743624573904,866,809.6856403622250970245795602,144.9611901681759379042690815,596.0051746442432082794307892,5.552393272962483829236739975,0,0,15.14941785252263906856403622,0,0,48.01746442432082794307891332,3.611399175503450466597336021,0.9507236781609195402298850575,13.65039998590358049055539893,0.6519979767324228629236216490,78.2124,0.680,data/inp_models\4018\4018.inp,0.1744122895492280238963457212,0.6494685390643184110481806191,0.00000,0.5337885018232601443091007836,MAN,0.5494186046511627906976744186
65.6,0.8235610543302850995158687466,0E+1,0.1764389456697149004841312534,129.145,0.0,1.803,0E+1,717.2796352583586626139817629,0E+1,0E+1,0E+1,0E+1,0E+1,0E+1,126.2234042553191489361702128,0.8498753505765035836709255220,4.0208,0.0,2.513348706762231224680585852,1,0.07505609224057338734808351511,0.0,12.39506149078954862231157267,13.59957069305075439942929107,843.5030395136778115501519757,810.0041258380608561113976276,110.3094378545642083548220732,573.0159876224858174316658071,4.187725631768953068592057762,0,0,11.42599277978339350180505415,0,0,111.0649819494584837545126354,5.849168295607996449380057981,1.055700856610800744878957169,12.23645344946032465508937930,0.6616812790097988653945332646,87.5678,0.680,data/inp_models\4019\4019.inp,0E+2,0.8498753505765035836709255220,0.3779520878778435649735119975,0.5110626363353069492053599252,MAN,0.5518292682926829268292682927
301.98,0.5303576982892690513219284603,0E+2,0.4696423017107309486780715397,87.9677,0,0,0,0,0,0,0,0,0,0,0,0E+2,9.878795822812269583187263669,0E-25,1.769854667983510032203023546,1,0.1660676650027731558513588464,0E-25,0,26.78980746389641875671860868,0,738.8213988481640533972502414,145.2751423149905123339658444,470.9937081793668231299310896,34.93758114451213422550684111,0,0,80.53849995006491560970738041,0,0,7.076467259229668098139085855,1.026921038232594994716604899,0.8731471984071275138428159719,15.38843164698190980854043751,0.4973534405273144911614900629,51.7646,1.452512791799070947190654579,data/inp_models\402\402.inp,0E+2,0E+2,155.2918341273316402487082932,0.8815132673614151852176197565,BIR,0.04076428902576329558248890655
66.2,0.4585174275895925380461462936,0.2164948453608247422680412371,0.3249877270495827196858124693,90.2619,0.0000,1.803,0E+1,866,0E+1,0E+1,0E+1,0E+1,0E+1,0E+1,0E+1,0.5377030631213125353592499798,4.0208,12.42876257953568357695614789,2.447518486672398968185726569,0.6579649236240200436434171179,0.05059403539966055120019397074,0.5598541702493551160791057610,12.48919884250351220265478531,15.62140845033169265659690111,866,801.3865612648221343873517787,170.8142292490118577075098814,557.2521739130434782608695652,6.418972332015810276679841898,0,0,17.51383399209486166007905138,0,0,49.38735177865612648221343874,2.323328459573509278512107252,0.9507763347763347763347763348,12.96699122567028843899007269,0.6513954713006845708267509215,68.1396,0.680,data/inp_models\4020\4020.inp,0.3420350763759799563565828821,0.5377030631213125353592499798,0.00000,0.5350359654085508769093994989,MAN,0.5513595166163141993957703927
108.2,0.5768478685960109503324208056,0E+1,0.4231521314039890496675791944,144.275,0.0,1.803,0E+1,414.3009446693657219973009447,106.2941970310391363022941970,0E+1,0E+1,0E+1,0E+1,0E+1,46.61943319838056680161943320,0.8992385786802030456852791878,4.0208,0.0,2.612864974619289340101522843,1,0.06112690355329949238578680203,0.0,12.31481380049903029036376162,10.76988991251946815874480849,567.2145748987854251012145749,595.2481283422459893048128342,69.87700534759358288770053476,364.9240641711229946524064172,89.69839572192513368983957220,0,0,0,0,0,70.74866310160427807486631016,2.140153585838865026682285566,1.162525688487584650112866817,11.13209145708352561144439317,0.4213903743315508021390374332,85.6769,0.680,data/inp_models\4021\4021.inp,0E+2,0.8992385786802030456852791878,0.2252192893401015228426395939,1.373096446700507614213197970,MAN,0.1210720887245841035120147874
150.0,0.3546076196678606317160534028,0.1569521328557473135786388798,0.4884402474763920547053077174,143.959,0.0000,1.822,0E+1,490.5688509021842355175688509,0E+1,40.96106362773029439696106363,0E+1,185.7521367521367521367521367,0E+1,0E+1,45.71937321937321937321937322,0.8283333333333333333333333333,6.993635990220048899755501222,11.92547443672191247231344994,2.840687390208508363247536852,0.9092361111111111111111111111,0.06410555555555555555555555556,0.5371835331856717329870923394,12.15135192325979075052137174,9.510961020278328505663617169,763.0014245014245014245014245,749.3421146315414738341046636,101.8725525097899608401566394,403.5578497686009255962976148,2.477750088999644001423994304,30.70986116055535777856888572,0,176.4467782128871484514061944,0,0,34.27732289070843716625133500,2.807962962962962962962962963,1.214807965031568722680913065,10.27253916315266896332712941,0.4897959183673469387755102041,81.7069,1.182767726161369193154034230,data/inp_models\4022\4022.inp,0.09076388888888888888888888889,0.8283333333333333333333333333,0.15753125,1.041666666666666666666666667,MAN,0.2726666666666666666666666667
122.7,0.5159763313609467455621301775,0E+1,0.4840236686390532544378698225,298.518,0.0,1.803,0E+1,529.5567918405192396847473342,0E+1,0E+1,22.50579508576726935558646268,0E+1,172.9661566991191469633750579,70.56328233657858136300417244,0E+1,0.9097428118320347514307384679,7.60092032,0.0,2.634041508653382058884368751,1,3.995713300696407639798662346,0.0,14.40841187462143706370820257,12.56591480232582614711233868,795.5920259619842373667130274,769.7971610011206574523720583,0,469.0698543145311916324243557,0,43.03100485618229361225252148,22.90623832648487112439297721,0,177.9335076578259245423982070,56.85655584609637654090399701,0,0.8462407777701165276149762118,1.162928926581051611339956385,10.89708908188274526273560956,0.5416511019798281658573029511,166.596,1.285472,data/inp_models\4023\4023.inp,0E+2,0.9097428118320347514307384679,17.55238483761980279942080949,0.8460318554781769289112597394,MAN,0.4889975550122249388753056235
45.4,0.8339429407461594732991953182,0E+1,0.1660570592538405267008046818,109.097,0.0,1.499,0E+1,753.0434782608695652173913043,0E+1,0E+1,0E+1,0E+1,0E+1,90.65217391304347826086956523,0E+1,0.8867506297229219143576826196,4.0208,0,2.342946095717884130982367758,1,0.03316876574307304785894206549,0,17.38473436798701099104965101,12.30412937809502823035872772,843.6956521739130434782608696,787.1209398756046993780234969,0,594.2902557014512785072563926,0,78.51831375259156876295784384,0,0,0,114.3123704215618521078092606,0,6.321718443884690736076126506,0.9817249180327868852459016393,12.26690334992760665622086912,0.6862474084312370421561852108,55.0999,0.680,data/inp_models\4024\4024.inp,0E+2,0.8867506297229219143576826196,0.6726305289672544080604534005,0.4574307304785894206549118388,MAN,0.3524229074889867841409691630
37.7,0.5048882681564245810055865922,0.2318435754189944134078212291,0.2632681564245810055865921788,133.259,0.0000,1.775,0E+1,565.2335329341317365269461078,0E+1,22.67784431137724550898203593,133.4107784431137724550898203,0E+1,0E+1,29.96407185628742514970059881,0E+1,0.8508812977694587427858368429,8.070059983539094650205761317,11.72554105263157894736842105,1.832027027027027027027027027,0.8772422399001715800967087818,0.07017937919201372640773670254,0.5281775248933143669985775249,12.88633207696885538583614362,13.24029513920867947466337563,751.2862275449101796407185629,731.1001064962726304579339723,0,518.3088391906283280085197018,0,20.16613418530351437699680511,165.9797657082002129925452609,0,0,26.64536741214057507987220447,0,6.133920305244591627371224940,0.8245926715522984676882078614,13.94804474538916599002435912,0.6293018682399213372664700098,85.8267,1.364813168724279835390946502,data/inp_models\4025\4025.inp,0.1227577600998284199032912182,0E+2,0.00000,0.5880517859928248323194509437,MAN,0.6445623342175066312997347480
63.0,0.7951219512195121951219512195,0E+1,0.2048780487804878048780487805,132.838,0.0,1.499,0E+1,733.8273480662983425414364641,0E+1,0E+1,0E+1,0E+1,108.6685082872928176795580111,0E+1,0E+1,0.9169469985796516408761306720,4.0208,0,2.395487777528593855124467369,1,0.05979816102265081856918591612,0,17.78099849923173860683546497,10.84698986495416363786304608,842.4958563535911602209944751,784.5289634146341463414634146,0,588.7743902439024390243902439,0,0,81.79115853658536585365853661,0,113.9634146341463414634146342,0,0,3.107965430309752654074998398,1.009678584392014519056261343,11.62047517804387481392141524,0.6798780487804878048780487805,75.3054,0.680,data/inp_models\4026\4026.inp,0E+2,0.9169469985796516408761306720,0.1465350975555057187710248935,0.4709576138147566718995290424,MAN,0.3539682539682539682539682540
42.7,0.8257681122771526109495511443,0.1472373245669490453913263371,0.02699456315589834365912251865,80.677,0.0000,2.286445628200814922806624051,0E+1,0E+1,0E+1,0E+1,0E+1,633,0E+1,0E+1,0E+1,0.8106609291190642140670929422,23.333319,18.43909003423354887790034234,2.997042094586027640420945860,0.8365253492530076668989969393,0.06841722476438679959998787842,0.8305896411816913908964118169,9.661847314261209427739713315,6.357206865964843334363828676,633,633,0,0,0,0,0,633,0,0,0,1.198830231558193011570386642,1.165984292476332835077229696,9.092334616766448590745618356,0E+1,58.3604,3.15265,data/inp_models\4027\4027.inp,0.1634746507469923331010030607,0E+2,330.9491817630837298099942422,0.06469893027061426103821327919,MAN,0.3325526932084309133489461358
542.8,0.6203047745553833665412146705,0.2795550143900819127739650210,0.1001402110545347206848203085,70.7765,0.00000,2.294660287105008013613249174,0E+1,369.5169344870210135970333746,0E+1,0E+1,0E+1,193.7977750309023485784919654,0E+1,0E+1,307.8986402966625463535228677,0.6286140738207033800802263752,15.46339390940087676570871895,75.74318590641093263006473268,3.286185557420282905777990889,0.6484965328523896887341024286,0.04202313504773158369352280855,3.169170958427235674898105970,7.080452878974237788404700721,5.056463620217983017195855334,871.2133498145859085290482077,875.4557852120178989985084168,0,404.8804602599616450031962498,0,0,0,192.5267419561048369912635840,0,0,278.0485829959514170040485830,0.6682970818167085405901986180,3.044441150817686250757116899,7.728469604780659296313903481,0.5969406697854013514516967402,52.4911,2.145350316609839259620068193,data/inp_models\4028\4028.inp,0.3515034671476103112658975714,0E+2,261.9625074287135794023446003,0.1687863428589197425293075033,GLA,0.3782240235814296241709653648
0,1,0E+1,0E+1,416.413,0,1.64,0,0,0,0,0,0,0,0,0,1,0,0.0,3.486,1,0.1255558215079500769362284151,0.0,15.14621799116756434922955454,3.352255667127511856596767356,0,0,0,0,0,0,0,0,0,0,0,8.719700682668711391569999884,2.02188,7.171543316121629374641422835,0,63.8075,0,data/inp_models\4029\4029.inp,0E+2,1,1.487693896392545734313557873,0E+2,LON,0
1068.37,0.5689086575369248507048570878,0.1239128122115807602623339208,0.3071785302514943890328089913,65.9428,0.0000,2.279,0E+2,694.2424107875020500574016072,0E+2,0E+2,3.835307388606880992667794698,0E+2,85.23505058141627965583036326,107.9293020204565727840379531,0E+2,0.6878579144408766036786575711,18.671229,3.217598206139524092629380972,2.936300156122365132994020948,0.7653598011216502167833202622,0.06248464759762648159931339617,0.1392899656337456317155576179,7.787789857999258837244463959,9.614083232776793202501397382,891.2420707779817834899377183,877.5874468288310791451471896,0,653.2475113321627717331413416,0,0,11.82449657280134002365611937,0,84.36059419470014766708052629,128.1548447291668197212692022,0,0.9249701297341836562600409365,1.345493077812665555426341564,6.141996245736749687240197425,0.6735149770500620351186001455,60.3046,2.70045,data/inp_models\403\403.inp,0.2346401988783497832166797378,0E+2,1999.740077980955622308705367,0.3952300270794181624469139822,BIR,0.04904667858513436356318503889
0,0.7714808043875685557586837294,0.2285191956124314442413162706,0E+1,208.511,0,0,0,0,0,0,0,0,0,0,0,0E+2,0,10.37345971563981042654028436,0.8,0.7063943756277201205222631403,0.2331101439571476397723468363,0.4549763033175355450236966825,0,61.40625,0,0,0,0,0,0,0,0,0,0,0,10.96610621334424481394685613,0.464,31.25,0,130.522,0,data/inp_models\4031\4031.inp,0.2936056243722798794777368597,0E+2,16.39541345831938399732172749,0E+2,LON,0
0,0.9770105045634578956431892543,0.02298949543654210435681074565,0E+1,141.584,0.0000,2.476,0,0,0,0,0,0,0,0,0,0.9757236856879786206741673965,0,3.460163275510666243942207528,5.157787762126907921554418225,0.9916683509622942352174987087,0.1047250106672056412674886029,0.1517615471715204492957108565,6.695385280525816041641583240,2.431734679108340756873396614,0,0,0,0,0,0,0,0,0,0,0,1.589056650724327968371176168,2.991518772644927536231884058,5.206613584535117125917848623,0,70.481,0,data/inp_models\4032\4032.inp,0.008331649037705764782501291293,0.9757236856879786206741673965,1.335507410900761301623660985,0E+2,LON,0
0,1,0E+1,0E+1,57.9695,0,4.26,0,0,0,0,0,0,0,0,0,1,0,0,3.82,1,0.040,0,2.237210430029315171152108268,2.782270222855733121350840163,0,0,0,0,0,0,0,0,0,0,0,6.457871485943775100401606426,2.2156,6.544502617801047120418848166,0,72.8845,0,data/inp_models\4033\4033.inp,0E+2,0E+2,0.00000,0E+2,LON,0
0,0.9441850594227504244482173175,0.05581494057724957555178268251,0E+1,390.864,0,0,0,0,0,0,0,0,0,0,0,0E+2,0,3.336643385016664251557745254,0.8,0.9201333333333333333333333333,0.277992,0.1463440081147659759455151427,0,61.74945207216345457180118823,0,922,0,922,0,0,0,0,0,0,0,24.84495892255892255892255893,1.44,31.25,1,172.199,0,data/inp_models\4034\4034.inp,0.07986666666666666666666666667,0E+2,21.85948453333333333333333333,0E+2,LON,0
38.5,0.5286317058468957203134418324,0.2393007836045810729355033153,0.2320675105485232067510548523,245.044,0,0,0,0,0,0,0,0,0,0,0,0E+2,0,23.15665822784810126582278481,0.8,0.2259521300617191028149932260,0.07456420292036730392894776456,1.015642904730179880079946702,0,61.40625,0,0,0,0,0,0,0,0,0,0,0,18.11446924460623090760077062,0,31.25,0.6474358974358974358974358974,81.4468,0,data/inp_models\4035\4035.inp,0.7740478699382808971850067740,0E+2,3.730695619449044106578353154,0.5795574288724973656480505796,LON,0E+1
0,1,0E+1,0E+1,590.263,0,0,0,0,0,0,0,0,0,0,0,0E+2,0,0E+1,0.8,1,0.33,0E+1,0,61.40625,0,922,0,922,0,0,0,0,0,0,0,32.48742440004143080380262726,1.44,31.25,1,201.53,0,data/inp_models\4036\4036.inp,0E+2,0E+2,49.68214979937583593401694160,0E+2,LON,0
0,0.9718869849758981035150065093,0.02811301502410189648499349073,0E+1,89.3428,0.0000,2.421300407260716834842483871,0,0,0,0,0,0,0,0,0,0.9621485511149412905310783152,0,6.269000555670060596067438889,5.117736881157508553526526238,0.9799768393838198858127760422,0.1187504039642356996660562318,0.2749561647223710787748876706,6.919647456357923851002411514,2.554412064377385762435537028,0,0,0,0,0,0,0,0,0,0,0,0.7793244521048032843788526219,0,5.290842729566737925295319241,0,64.3383,0,data/inp_models\4037\4037.inp,0.02002316061618011418722395777,0.9621485511149412905310783152,3.615844770009695141656791985,0E+2,LON,0
0,0.9722539911325573015400523273,0.02774600886744269845994767269,0E+1,108.25,0.0000,1.879,0,0,0,0,0,0,0,0,0,0.9694605688465367021217103424,0,4.382963511366717236684991088,3.904,0.9694605688465367021217103424,0.06163070831795456833204710935,0.1922352417266104051177627670,11.30857454958990556126678267,2.619641172747545455738998438,0,0,0,0,0,0,0,0,0,0,0,1.070547235210995404358705992,0,6.339340240933685882926892926,0,72.2204,0,data/inp_models\4038\4038.inp,0.03053943115346329787828965764,0.9694605688465367021217103424,1.415754085159212159849679562,0E+2,LON,0
